timestamp,key,input_type
2021-05-24 15:03:43.654422,1,KEYBOARD
2021-05-24 15:03:43.823665,8,KEYBOARD
2021-05-24 15:03:43.928709,+,KEYBOARD
2021-05-24 15:03:44.071660,1,KEYBOARD
2021-05-24 15:03:44.217980,9,KEYBOARD
2021-05-24 15:03:44.394928,+,KEYBOARD
2021-05-24 15:03:44.590014,2,KEYBOARD
2021-05-24 15:03:44.733117,0,KEYBOARD
2021-05-24 15:03:45.150977,Evaluate,KEYBOARD
2021-05-24 15:03:45.969522,EXPERIMENT_END,BUTTON
